,filename,ResNet50.npy,DenseNet201.npy,xception.npy
82,23698.jpg,2.384192705154419,0.005423500202596188,0.6051470041275024
83,21919.jpg,1.5113136768341064,0.924229621887207,0.11610078811645508
84,20150.jpg,2.2973971366882324,0.20126241445541382,0.052533604204654694
85,22753.jpg,1.717103362083435,0.3365705907344818,0.07535862922668457
86,23465.jpg,2.3984649181365967,1.0694948434829712,1.5992896556854248
87,24256.jpg,2.4134585857391357,0.1238340213894844,0.6934279203414917
88,20756.jpg,1.306569218635559,0.15684114396572113,0.6495695114135742
89,22169.jpg,2.4441709518432617,0.7918692827224731,1.4401342868804932
90,22814.jpg,2.436647891998291,0.5121151208877563,0.4503404200077057
91,23713.jpg,2.408778190612793,1.0393773317337036,0.9551708102226257
92,20568.jpg,2.425372838973999,0.042436208575963974,1.7025437355041504
93,23061.jpg,2.560670852661133,0.016277404502034187,0.00803644210100174
94,23088.jpg,2.579935073852539,0.16261695325374603,0.4902559518814087
95,21106.jpg,2.276200532913208,0.8487764596939087,1.0801373720169067
96,22355.jpg,2.5519745349884033,0.3226870596408844,1.4091707468032837
97,21884.jpg,2.411715030670166,0.3158496618270874,0.0028553949669003487
98,22427.jpg,2.570157527923584,0.06199202314019203,0.6172463297843933
99,21890.jpg,2.4584548473358154,1.3941681385040283,0.0441448800265789
100,20556.jpg,1.3964577913284302,0.006717108655720949,0.1234661415219307
101,23261.jpg,2.382939100265503,0.30711308121681213,0.19310860335826874
102,23507.jpg,2.2935166358947754,0.006873459089547396,0.015010143630206585
103,21310.jpg,2.393998384475708,0.604627788066864,0.38836145401000977
104,20740.jpg,2.2690389156341553,0.5751140713691711,0.43002229928970337
105,20754.jpg,2.569998264312744,0.003583253128454089,0.3663478195667267
106,24254.jpg,2.314393997192383,0.5665118098258972,0.34138384461402893
107,23498.jpg,2.3844656944274902,0.8162949085235596,0.02637842297554016
108,23473.jpg,2.4964561462402344,0.5295066833496094,1.0198345184326172
109,20620.jpg,2.3173062801361084,0.028974179178476334,0.03255508095026016
110,21933.jpg,2.448850631713867,0.40789973735809326,1.4590494632720947
111,22552.jpg,2.3592958450317383,0.776253879070282,0.04832826554775238
112,24137.jpg,2.3423283100128174,0.37006524205207825,0.3128371238708496
113,23116.jpg,2.4541263580322266,0.18307164311408997,0.13361896574497223
114,21715.jpg,2.135441303253174,0.10817959159612656,0.02493450790643692
115,21932.jpg,2.3283066749572754,0.0007702613365836442,0.8162571787834167
116,20147.jpg,2.4149670600891113,0.8257752060890198,0.16877739131450653
117,22022.jpg,2.5575597286224365,0.005144820082932711,0.17499257624149323
118,23472.jpg,2.482759952545166,0.11013268679380417,0.022382183000445366
119,23499.jpg,2.4406678676605225,0.004585142247378826,0.1507132649421692
120,24241.jpg,2.311610698699951,0.01884220726788044,0.056692566722631454
121,20782.jpg,2.393301248550415,0.07356704026460648,0.290174275636673
122,21885.jpg,2.2997472286224365,0.9117949604988098,0.526887834072113
123,20225.jpg,2.452831983566284,0.009424121119081974,1.3425884246826172
124,21852.jpg,2.439962148666382,1.0157005786895752,0.7740057706832886
125,20242.jpg,2.468625545501709,0.4160911440849304,0.7940858006477356
126,23987.jpg,2.3356761932373047,0.08001423627138138,0.598044753074646
127,23011.jpg,2.524965763092041,1.050942063331604,0.2719363868236542
128,21612.jpg,2.4768388271331787,0.04907527565956116,0.9306101202964783
129,20929.jpg,2.4628353118896484,0.5261887907981873,0.44725337624549866
130,24226.jpg,2.3212368488311768,0.5343309044837952,0.021337907761335373
131,22125.jpg,2.555823802947998,0.9681364297866821,0.7181338667869568
132,22643.jpg,2.3750717639923096,0.1810576468706131,0.8174980878829956
133,23575.jpg,2.439422607421875,1.1595503091812134,0.9579758644104004
134,21362.jpg,2.507704734802246,0.020135978236794472,0.9989387392997742
135,23207.jpg,2.5060431957244873,0.24729815125465393,0.906661868095398
136,22092.jpg,2.481011152267456,0.0130662452429533,0.4241340756416321
137,20685.jpg,2.4615862369537354,0.021310940384864807,0.22613006830215454
138,20134.jpg,2.4071178436279297,0.0001652474165894091,0.3359261453151703
139,22723.jpg,2.3497138023376465,0.8152384161949158,0.11993125081062317
140,20108.jpg,1.974034070968628,1.2401365041732788,0.8283655643463135
141,23373.jpg,2.3174853324890137,0.027761396020650864,0.00402308302000165
142,23818.jpg,2.4939262866973877,0.3803035616874695,0.5084868669509888
143,20450.jpg,2.411759614944458,1.0033268928527832,0.7057900428771973
144,22247.jpg,2.486659288406372,0.10076987743377686,0.10285776108503342
145,20322.jpg,2.4195632934570312,0.4401034414768219,0.06768711656332016
146,24178.jpg,2.5456628799438477,0.846599280834198,0.07102516293525696
147,21001.jpg,2.444662570953369,0.972632884979248,0.2702990770339966
148,24145.jpg,2.450042963027954,0.022074304521083832,0.08518452942371368
149,21798.jpg,2.4442951679229736,0.10789389908313751,0.09348203241825104
150,22050.jpg,2.5042381286621094,0.05637665092945099,0.9837474822998047
151,22093.jpg,2.422637939453125,0.20456989109516144,0.019915539771318436
152,22087.jpg,2.5456552505493164,0.6316064596176147,0.5505333542823792
153,23560.jpg,2.2496731281280518,0.04033411666750908,0.22966355085372925
154,20900.jpg,2.4525959491729736,0.028746357187628746,0.34873244166374207
155,20082.jpg,1.9978386163711548,0.7930275201797485,0.43185582756996155
156,23979.jpg,2.450105667114258,0.04145070165395737,0.45438024401664734
157,20533.jpg,0.9822403192520142,0.45478177070617676,0.17091192305088043
158,23984.jpg,2.5053765773773193,0.6711307168006897,0.41865405440330505
159,24033.jpg,2.4219093322753906,0.08919205516576767,0.9484032392501831
160,23760.jpg,2.2928781509399414,1.0482321977615356,0.1559942364692688
161,21177.jpg,2.4367997646331787,0.0004931893781758845,0.4391728341579437
162,20916.jpg,2.168227195739746,0.19480252265930176,0.6189573407173157
163,20731.jpg,2.382312536239624,0.9025766849517822,0.1330520063638687
164,21375.jpg,2.5758588314056396,0.5206990838050842,0.021346446126699448
165,20686.jpg,2.515876054763794,0.8855187892913818,0.050698719918727875
166,23402.jpg,2.5604307651519775,0.02422473393380642,0.6562111973762512
167,22293.jpg,2.412761926651001,0.06943956017494202,0.27551981806755066
168,21956.jpg,2.547243356704712,0.2564074695110321,0.9360809922218323
169,20447.jpg,2.2751190662384033,0.12022309005260468,0.31626251339912415
170,21765.jpg,2.3518199920654297,0.07511287182569504,0.9691089987754822
171,23600.jpg,2.1138904094696045,0.06216037645936012,0.35997530817985535
172,21016.jpg,2.3127858638763428,0.0043961298651993275,0.0462026409804821
173,23167.jpg,2.422675132751465,0.9046230316162109,0.9954784512519836
174,21994.jpg,1.9081591367721558,0.01840832643210888,0.12683060765266418
175,22286.jpg,2.4805445671081543,0.5267679691314697,0.7663006782531738
176,20485.jpg,2.5187392234802246,0.03010064736008644,0.7182536721229553
177,22709.jpg,2.559018135070801,0.06666571646928787,0.43262243270874023
178,23371.jpg,2.567737340927124,0.27516329288482666,0.5365995764732361
179,20650.jpg,2.5429656505584717,0.9995105266571045,0.23428675532341003
180,20136.jpg,2.488598346710205,0.7023047208786011,0.7642980217933655
181,20718.jpg,2.5771851539611816,1.361222267150879,0.47133922576904297
182,20056.jpg,2.399491310119629,0.30947983264923096,1.484818935394287
183,20095.jpg,2.556631088256836,0.05887121707201004,0.1334042251110077
184,21604.jpg,2.4808554649353027,0.7044370174407959,0.26368778944015503
185,22331.jpg,2.5276386737823486,0.08531662821769714,0.08612961322069168
186,22490.jpg,2.5470030307769775,0.3082990050315857,1.5704565048217773
187,23981.jpg,2.5654993057250977,0.9291673302650452,0.029210055246949196
188,22862.jpg,2.3883821964263916,0.9365670680999756,0.08557317405939102
189,20091.jpg,2.307548761367798,0.03536888211965561,0.6847259998321533
190,23598.jpg,2.3867998123168945,0.36219486594200134,1.9026378393173218
191,23567.jpg,1.9728059768676758,0.0908704549074173,0.982080340385437
192,24234.jpg,2.4309444427490234,0.1351490616798401,0.9240583181381226
193,21358.jpg,1.9624637365341187,0.3937489688396454,0.08586234599351883
194,24220.jpg,1.4790884256362915,0.2075328677892685,0.024459999054670334
195,23407.jpg,2.4397854804992676,0.31240931153297424,0.0035633970983326435
196,22731.jpg,1.8184583187103271,0.5328013896942139,0.8101122379302979
197,21238.jpg,2.317566156387329,0.19773200154304504,0.6512079834938049
198,21947.jpg,0.6149378418922424,0.25460439920425415,0.013800843618810177
199,21990.jpg,2.065694808959961,0.13893744349479675,0.7940026521682739
200,20330.jpg,2.408062696456909,0.5278953313827515,1.6357104778289795
201,21991.jpg,2.3198773860931396,0.04337155073881149,0.2866385877132416
202,24143.jpg,2.4081246852874756,0.9751923084259033,0.6412054300308228
203,20319.jpg,2.112098455429077,0.756783127784729,0.030611278489232063
204,22268.jpg,2.476658344268799,0.04734746739268303,0.3139209747314453
205,23406.jpg,2.5745885372161865,0.05871467664837837,0.05986626073718071
206,23360.jpg,2.4886674880981445,0.464128315448761,0.09287012368440628
207,22917.jpg,2.487832546234131,0.6498072147369385,0.017837828025221825
208,22136.jpg,2.42684268951416,0.7332038879394531,0.07015332579612732
209,21371.jpg,2.513481855392456,0.8065959215164185,1.317552089691162
210,22446.jpg,2.4365828037261963,0.381087064743042,0.08424102514982224
211,22308.jpg,2.2858827114105225,0.2904761731624603,0.02566453069448471
212,23764.jpg,2.290921449661255,0.5568356513977051,0.1034492552280426
213,21198.jpg,2.429422616958618,0.1734163463115692,0.9557384252548218
214,21818.jpg,2.2230777740478516,1.0412707328796387,0.8800418376922607
215,22336.jpg,2.4136099815368652,0.02404472604393959,1.0123406648635864
216,20938.jpg,2.551328659057617,0.04906625300645828,0.03301379084587097
217,21373.jpg,2.4344322681427,0.5283908247947693,0.44309234619140625
218,21207.jpg,2.5362496376037598,0.13751792907714844,0.11099743843078613
219,23376.jpg,1.7896912097930908,0.03197121247649193,0.8067209720611572
220,23160.jpg,2.5476622581481934,0.47363024950027466,0.8807333707809448
221,23148.jpg,2.5803778171539307,0.45766589045524597,0.18674428761005402
222,22243.jpg,2.5185556411743164,0.6135985851287842,0.43606701493263245
223,23613.jpg,2.571500062942505,0.9410640001296997,0.04960237443447113
224,23161.jpg,2.386763572692871,1.1641801595687866,1.0042338371276855
225,22280.jpg,2.3123292922973633,0.00391282606869936,0.11418817192316055
226,21979.jpg,2.5123021602630615,0.018445584923028946,0.6758041977882385
227,21206.jpg,2.4169814586639404,0.079768106341362,0.018340954557061195
228,23377.jpg,1.8729991912841797,0.009066431783139706,0.27653968334198
229,21574.jpg,2.44770884513855,0.001448428025469184,0.00958140380680561
230,21212.jpg,2.5541505813598633,0.403720885515213,0.6654019355773926
231,22096.jpg,2.2726612091064453,0.19789302349090576,0.03236004710197449
232,24222.jpg,2.5565335750579834,0.06555622816085815,0.2464999556541443
233,21366.jpg,2.543304920196533,0.04422501474618912,0.0019666729494929314
234,20252.jpg,2.309769868850708,0.11512543261051178,0.021870963275432587
235,23798.jpg,2.3956525325775146,2.4113473892211914,0.5862547159194946
236,21814.jpg,2.2990517616271973,1.0441800355911255,0.38306745886802673
237,21196.jpg,1.970380187034607,0.00265940697863698,0.007005914114415646
238,20288.jpg,2.4864094257354736,0.5823362469673157,0.027143431827425957
239,24005.jpg,1.9140820503234863,0.56336909532547,0.1026231050491333
240,21169.jpg,2.3632733821868896,0.6587459444999695,0.8400251865386963
241,24039.jpg,2.569260597229004,0.7727183699607849,0.0036199933383613825
242,23597.jpg,2.538503646850586,0.0032320076134055853,0.0972166433930397
243,22845.jpg,2.4956068992614746,0.8273537755012512,0.04388803243637085
244,21431.jpg,2.061021566390991,0.9323863983154297,0.08957784622907639
245,23540.jpg,2.3937582969665527,0.049734462052583694,0.2452504187822342
246,21586.jpg,2.385895252227783,0.1486852467060089,0.047549955546855927
247,22299.jpg,2.022794723510742,0.28849804401397705,1.2696579694747925
248,22514.jpg,2.351165771484375,0.26834261417388916,0.35087645053863525
249,21020.jpg,2.373800277709961,0.033619750291109085,0.05261661857366562
250,20100.jpg,2.3289952278137207,0.1978892982006073,0.026119671761989594
251,22703.jpg,2.3720242977142334,0.02803567424416542,1.0014896392822266
252,22065.jpg,2.4979140758514404,0.034007616341114044,0.03834518417716026
253,21587.jpg,2.5455338954925537,0.005765399895608425,1.035791277885437
254,21430.jpg,2.530510902404785,0.1116272509098053,0.757439374923706
255,24206.jpg,2.403608798980713,0.017291026189923286,0.8175525069236755
256,22111.jpg,2.4371273517608643,0.09194622188806534,0.3299102485179901
257,23743.jpg,1.791621446609497,0.73831707239151,0.29502132534980774
258,23031.jpg,2.335639476776123,0.9979578852653503,0.4261458218097687
259,22307.jpg,2.4592809677124023,0.19315920770168304,0.10900482535362244
260,20510.jpg,2.3279733657836914,0.0742146223783493,0.10095704346895218
261,23794.jpg,2.3123152256011963,0.16173504292964935,0.6433553099632263
262,23782.jpg,2.4553017616271973,0.29433897137641907,0.34151655435562134
263,20274.jpg,2.3829941749572754,0.6458673477172852,0.06168808043003082
264,20260.jpg,2.4582035541534424,0.09394098073244095,0.34440770745277405
265,20089.jpg,2.4001429080963135,0.010975063778460026,1.4263402223587036
266,20062.jpg,2.5566704273223877,0.022873181849718094,0.007566021289676428
267,23386.jpg,2.4020678997039795,0.31144601106643677,0.2773948013782501
268,20894.jpg,2.5372884273529053,0.035319261252880096,1.1306822299957275
269,21787.jpg,2.3891444206237793,0.8411391377449036,0.02199510484933853
270,22517.jpg,2.076810121536255,0.4014214873313904,0.8819510340690613
271,20328.jpg,1.7536823749542236,0.040262188762426376,0.11185923963785172
272,20315.jpg,2.193896770477295,0.6671971678733826,0.12118009477853775
273,23185.jpg,2.2917532920837402,0.00645069032907486,0.03073480725288391
274,24198.jpg,2.4307351112365723,0.041558198630809784,0.008154488168656826
275,23813.jpg,1.1517122983932495,0.06865417212247849,0.83780837059021
276,23344.jpg,2.317685127258301,0.04446876794099808,0.15080483257770538
277,21209.jpg,2.4302613735198975,0.10414870083332062,0.21930524706840515
278,20117.jpg,2.2993898391723633,0.0010620412649586797,0.9982517957687378
279,21584.jpg,2.4818367958068848,0.23468808829784393,0.9339062571525574
280,23393.jpg,1.6488443613052368,0.622619092464447,0.039777763187885284
281,24239.jpg,2.067171573638916,0.6852740049362183,2.0531322956085205
282,23218.jpg,2.439016819000244,0.48903539776802063,0.1108822375535965
283,22847.jpg,2.425299644470215,0.019694017246365547,0.20338763296604156
284,23032.jpg,2.36731219291687,0.0257822647690773,0.9283389449119568
285,24007.jpg,1.0308020114898682,0.007340290583670139,0.4400385320186615
286,20261.jpg,2.3858442306518555,0.14055880904197693,0.03361642360687256
287,21806.jpg,2.412628650665283,0.5477704405784607,0.02821153774857521
288,23750.jpg,2.3947091102600098,0.06590935587882996,0.0056029558181762695
289,22472.jpg,2.521120071411133,0.8811768889427185,0.29634326696395874
290,23591.jpg,2.566906452178955,0.8613280653953552,0.6127760410308838
291,20098.jpg,2.5070111751556396,0.7262186408042908,0.5792003273963928
292,21345.jpg,2.446413516998291,0.03011978417634964,0.14581847190856934
293,22116.jpg,2.244936466217041,0.23205941915512085,0.04633917286992073
294,20885.jpg,2.3479456901550293,0.7669680714607239,0.11433698982000351
295,22738.jpg,2.550185441970825,1.5165739059448242,0.06861723214387894
296,23368.jpg,2.4193036556243896,0.18549677729606628,0.28834086656570435
297,23181.jpg,2.480706214904785,0.34498897194862366,0.45776596665382385
298,23817.jpg,2.1293342113494873,0.059352289885282516,0.08752049505710602
299,21972.jpg,1.486236810684204,0.39201804995536804,0.047578852623701096
300,23156.jpg,2.527256727218628,0.5997130870819092,0.03012758493423462
301,22260.jpg,2.280172348022461,0.013579013757407665,0.31769976019859314
302,21769.jpg,2.3858563899993896,0.019719790667295456,1.8762578964233398
303,20311.jpg,1.66530442237854,0.1534886211156845,0.4105853736400604
304,24177.jpg,2.4344286918640137,0.9078148007392883,0.04419641196727753
305,23625.jpg,2.5224034786224365,0.031101524829864502,0.10074596107006073
306,21783.jpg,2.4186952114105225,0.9580665230751038,0.4903433322906494
307,20674.jpg,2.338965892791748,0.9525937438011169,0.9199193716049194
308,20660.jpg,2.45289945602417,1.4868277311325073,0.9818395972251892
309,20714.jpg,2.4243381023406982,0.042594075202941895,0.2558291256427765
310,21344.jpg,2.542069435119629,0.3672269582748413,0.19294069707393646
311,21422.jpg,2.4173004627227783,0.30664223432540894,0.6761093735694885
312,20728.jpg,2.2825489044189453,0.2723279893398285,0.3594067096710205
313,24228.jpg,2.411806583404541,0.7685194611549377,0.026968182995915413
314,20927.jpg,2.2959444522857666,0.9678086042404175,0.06288794428110123
315,20502.jpg,2.240464448928833,0.1554158478975296,0.7250618934631348
316,24016.jpg,2.2853572368621826,0.49947085976600647,0.6751267910003662
317,21187.jpg,2.479395627975464,0.7284001708030701,0.45312827825546265
318,20299.jpg,1.4732977151870728,0.7054949402809143,0.2536975145339966
319,21150.jpg,1.4171736240386963,1.3095109462738037,0.09663485735654831
320,23747.jpg,2.4815609455108643,0.5438115000724792,1.046651005744934
321,20925.jpg,2.3114888668060303,1.071942925453186,1.125426173210144
322,22854.jpg,2.343822956085205,0.08415814489126205,0.1543678343296051
323,23551.jpg,2.1674649715423584,0.39789217710494995,0.2795177400112152
324,22897.jpg,2.3455965518951416,0.07117552310228348,1.0775996446609497
325,21352.jpg,2.5033621788024902,0.17564277350902557,1.1386666297912598
326,23380.jpg,2.3755879402160645,1.0001220703125,0.07108420133590698
327,22707.jpg,1.935706377029419,0.9566015005111694,0.1813618242740631
328,21965.jpg,2.395662784576416,0.4513022005558014,0.4522230923175812
329,20448.jpg,2.1902923583984375,1.0453050136566162,0.09181740134954453
330,21018.jpg,2.5559885501861572,0.9263772964477539,0.4669456481933594
331,20306.jpg,2.3947696685791016,0.042696401476860046,0.6899325847625732
332,23632.jpg,2.3386526107788086,0.24449770152568817,0.487446665763855
333,22538.jpg,2.4417495727539062,0.19212377071380615,0.055758170783519745
334,21964.jpg,2.510161876678467,0.42177096009254456,0.7578094005584717
335,22289.jpg,2.5697150230407715,0.27269941568374634,0.003494057571515441
336,21794.jpg,2.5031754970550537,0.25501352548599243,0.7458176612854004
337,22074.jpg,2.378335952758789,1.2954680919647217,0.5600406527519226
338,23430.jpg,2.4698126316070557,0.8886145949363708,0.1302388310432434
339,20717.jpg,2.24259090423584,0.040858086198568344,0.02002396434545517
340,22128.jpg,2.4693105220794678,0.09043093770742416,0.0055564879439771175
341,20930.jpg,2.2443249225616455,0.7223786115646362,0.20659007132053375
342,21179.jpg,2.44266939163208,0.8920630216598511,0.0303008034825325
343,23949.jpg,2.5168936252593994,0.02583552896976471,0.020310861989855766
344,23791.jpg,2.123234748840332,0.808767557144165,0.16635975241661072
345,23912.jpg,2.4775538444519043,1.8347539901733398,0.06782972812652588
346,23090.jpg,2.4359233379364014,0.027518315240740776,0.09209581464529037
347,23084.jpg,2.509307622909546,0.8741052746772766,0.15875016152858734
348,23709.jpg,2.538989305496216,0.6243698596954346,0.02011832222342491
349,24072.jpg,2.4695162773132324,0.005985242780297995,0.2278834879398346
350,23053.jpg,2.348123550415039,0.8687785267829895,0.28112727403640747
351,21644.jpg,2.567793130874634,0.8930932283401489,0.8284472227096558
352,21491.jpg,2.055536985397339,0.8769270181655884,0.7455631494522095
353,22167.jpg,2.405383825302124,1.056912899017334,0.7986534833908081
354,22629.jpg,2.514237642288208,0.9983128309249878,0.8821471929550171
355,21297.jpg,2.435208797454834,0.28675201535224915,0.021447690203785896
356,21254.jpg,2.5244641304016113,0.9780828952789307,1.7083486318588257
357,21240.jpg,2.568662643432617,0.7647283673286438,0.002446607453748584
358,20638.jpg,2.509321928024292,0.06123223155736923,0.43208539485931396
359,21095.jpg,2.4391372203826904,0.001925548305734992,0.00951915979385376
360,23640.jpg,2.346947431564331,0.6936643123626709,0.4478858709335327
361,23873.jpg,2.540771722793579,0.12028119713068008,0.05452889949083328
362,21916.jpg,2.3569583892822266,0.11752147227525711,0.45208337903022766
363,22748.jpg,2.5630381107330322,0.09165939688682556,0.1053110808134079
364,22774.jpg,2.4010214805603027,1.0624831914901733,0.3246612548828125
365,20605.jpg,2.250612735748291,0.5238755345344543,0.5930476188659668
366,22947.jpg,2.4765915870666504,0.14242222905158997,1.2107013463974
367,23244.jpg,2.056248903274536,0.11200610548257828,0.006974306423217058
368,22172.jpg,2.183532238006592,0.5512471199035645,0.34400060772895813
369,23287.jpg,2.3725879192352295,0.7126400470733643,0.9949432611465454
370,21484.jpg,2.12593150138855,0.4631367325782776,0.0039245737716555595
371,22833.jpg,2.4512131214141846,0.014604114927351475,0.009084726683795452
372,20229.jpg,2.5033655166625977,0.3858337700366974,0.11353794485330582
373,21645.jpg,2.136120080947876,0.42637383937835693,0.01967793144285679
374,22416.jpg,2.394947052001953,1.2831116914749146,0.2498367875814438
375,24098.jpg,2.2685606479644775,0.6397867202758789,1.1044409275054932
376,22400.jpg,2.4477899074554443,0.3458098769187927,0.03834877163171768
377,22819.jpg,1.7013827562332153,0.8728594183921814,0.990454912185669
378,22602.jpg,2.5728745460510254,0.1371128410100937,0.939404308795929
379,23534.jpg,2.5448615550994873,0.18393677473068237,0.039948999881744385
380,22789.jpg,2.0936436653137207,0.15488865971565247,0.17261531949043274
381,20175.jpg,2.431865692138672,0.028886524960398674,0.05802582949399948
382,24313.jpg,2.3730266094207764,0.6300672292709351,0.13430337607860565
383,22004.jpg,2.561605930328369,0.06587621569633484,0.04130438342690468
384,23332.jpg,2.5640759468078613,0.27909421920776367,0.004761753138154745
385,21900.jpg,2.4637391567230225,1.110546350479126,0.30255579948425293
386,23865.jpg,2.507887363433838,1.0134491920471191,0.6006030440330505
387,23695.jpg,2.2601709365844727,1.4069292545318604,1.4532569646835327
388,23681.jpg,2.1519157886505127,0.3063209354877472,0.7597975134849548
389,20411.jpg,2.493077039718628,0.0026069828309118748,0.41496405005455017
390,20439.jpg,1.8248370885849,1.23491370677948,0.006317644380033016
391,23130.jpg,2.2809388637542725,0.009902733378112316,1.4124975204467773
